sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d019.s149,the holy father would die soon she said to carla so she could translate for sam although he had a brilliant doctor a man who did not need the assistance of those doctors offered by the great rulers of the world,3,semcor.d019.s149.t001,die,VERB,die%2:30:00::,die#v#2,100
d019.s150,yes the pope could die and quickly be made a saint,4,semcor.d019.s150.t001,die,VERB,die%2:30:00::,die#v#2,100
d025.s153,on that first day blanche literally thought she was going to die or at the very least go out of her mind,11,semcor.d025.s153.t005,die,VERB,die%2:30:00::,die#v#2,100
d042.s019,hoijer &apos;s athabascan and my yokuts share 71 identical meanings with allowance for several near synonyms like stomach belly big large long far many much die dead say speak,25,semcor.d042.s019.t018,die,VERB,die%2:30:00::,die#v#2,100
d050.s153,somehow more terrible than the certainty that he was about to die was the knowledge that lord would probably not suffer for it the murder would go unpunished,11,semcor.d050.s153.t005,die,VERB,die%2:30:00::,die#v#2,100
d061.s037,but still mel chandler was not completely convinced that men would really die for a four syllable word garryowen &apos;&apos;,11,semcor.d061.s037.t008,die,VERB,die%2:39:00::,die#v#2,100
d096.s088,she would rather live in danger than die of loneliness and boredom,7,semcor.d096.s088.t003,die,VERB,die%2:30:00::,die#v#2,100
d118.s005,even some of the queens will die before the winter is over falling prey to enemies or disease,6,semcor.d118.s005.t003,die,VERB,die%2:30:00::,die#v#2,100
d122.s102,will he die &apos;&apos;,2,semcor.d122.s102.t000,die,VERB,die%2:30:00::,die#v#2,100
d124.s027,if i die i die because i willed it so,2,semcor.d124.s027.t000,die,VERB,die%2:30:00::,die#v#2,100
d124.s027,if i die i die because i willed it so,4,semcor.d124.s027.t001,die,VERB,die%2:30:00::,die#v#2,100
d143.s008,comedy did n&apos;t die it just went crazy,3,semcor.d143.s008.t001,die,VERB,die%2:30:00::,die#v#2,100
d157.s072,resolved that while we most decidedly disapprove the methods he adopted to accomplish his objects yet in his willingness to die in aid of the great cause of human freedom we still recognize the qualities of a noble nature and the exercise of a spirit which true men have always admired and which history never fails to honor,20,semcor.d157.s072.t008,die,VERB,die%2:30:00::,die#v#2,100
d163.s090,unfortunately &apos;&apos; says chief postal inspector david h. stephens who has prosecuted many device quacks the ghouls who trade on the hopes of the desperately ill often cannot be successfully prosecuted because the patients who are the chief witnesses die before the case is called up in court &apos;&apos;,34,semcor.d163.s090.t019,die,VERB,die%2:30:00::,die#v#2,100
d164.s018,they stopped expecting her to die the next minute but only in the next day or two,5,semcor.d164.s018.t002,die,VERB,die%2:30:00::,die#v#2,100
d164.s019,those who had driven hundreds of miles for the burial would not go home for she might die any time but they might as well unpack their suitcases for she might linger on,16,semcor.d164.s019.t006,die,VERB,die%2:30:00::,die#v#2,100
d173.s029,something of this can be learned from the way to the churchyard &apos;&apos; 1901 an anecdote about an old failure whose fit of anger at a passing cyclist causes him to die of a stroke or seizure,31,semcor.d173.s029.t008,die,VERB,die%2:30:00::,die#v#2,100
d216.s086,gunny symbolized so much that was unpleasant tolley the indifference with which the fairbrothers and indeed the whole neighborhood now treated her and which she would die rather than acknowledge to her husband his lack of understanding and sympathy in her present condition her disgusting swollen stomach,26,semcor.d216.s086.t003,die,VERB,die%2:30:00::,die#v#2,100
d216.s123,if he ever did such a thing again she &apos;d die of shame,10,semcor.d216.s123.t001,die,VERB,die%2:30:00::,die#v#2,100
d226.s035,we can die too we can die like real people,2,semcor.d226.s035.t000,die,VERB,die%2:30:00::,die#v#2,100
d226.s035,we can die too we can die like real people,6,semcor.d226.s035.t001,die,VERB,die%2:30:00::,die#v#2,100
d228.s009,his heroine chooses to die the price of recovery years under the strict regimen of a sanatorium being higher than she wishes to pay,4,semcor.d228.s009.t001,die,VERB,die%2:30:00::,die#v#2,100
d228.s025,a clerfayt may moon on about the face of death in the cockpit a portago could say as he did say to me if i die tomorrow still i have had twenty-eight wonderful years but i sha n&apos;t die tomorrow i &apos;ll live to be 105 &apos;&apos;,24,semcor.d228.s025.t003,die,VERB,die%2:30:00::,die#v#2,100
d228.s025,a clerfayt may moon on about the face of death in the cockpit a portago could say as he did say to me if i die tomorrow still i have had twenty-eight wonderful years but i sha n&apos;t die tomorrow i &apos;ll live to be 105 &apos;&apos;,37,semcor.d228.s025.t005,die,VERB,die%2:30:00::,die#v#2,100
d234.s006,we always thought we would die with our boots on,5,semcor.d234.s006.t001,die,VERB,die%2:30:00::,die#v#2,100
d254.s081,or more commonly thinks keys the deposits themselves get so big that they choke off the artery &apos;s flow to the point that an infarct occurs the heart muscle is suffocated cells supplied by the artery die and the heart is permanently perhaps fatally injured,35,semcor.d254.s081.t006,die,VERB,die%2:30:00::,die#v#2,100
d276.s090,they curl up and die at the sight of something strange and alien like a spaceship &apos;&apos;,3,semcor.d276.s090.t001,die,VERB,die%2:30:00::,die#v#2,100
d281.s046,i would far rather die after a russian occupation of this country by some deliberate act of refusal than die uselessly by atomisation &apos;&apos;,4,semcor.d281.s046.t000,die,VERB,die%2:30:00::,die#v#2,100
d281.s046,i would far rather die after a russian occupation of this country by some deliberate act of refusal than die uselessly by atomisation &apos;&apos;,19,semcor.d281.s046.t001,die,VERB,die%2:30:00::,die#v#2,100
d307.s081,of course in this small way of forcing the people to watch as tiny and innocent and dependent creatures die because we &apos;re afraid to feed them and afraid to protest and say how come,19,semcor.d307.s081.t002,die,VERB,die%2:30:00::,die#v#2,100
d309.s101,i will die rich &apos;&apos;,2,semcor.d309.s101.t000,die,VERB,die%2:30:00::,die#v#2,100
d317.s084,they begged grandma to let them put a bed in the kitchen for her but grandma said she was getting too old to sleep in strange beds and be seen with her teeth out and that she hoped to die in privacy like a christian and if the lord willed it to be of pneumonia than it would have to be that way,39,semcor.d317.s084.t008,die,VERB,die%2:30:00::,die#v#2,100
d330.s050,methods have been developed of assigning weights &apos;&apos; to statements that is it is known empirically that names beginning with r are more common than those beginning with z that fewer women are named miranda than elizabeth that in the united states more people die of heart disease than of smallpox,44,semcor.d330.s050.t007,die,VERB,die%2:30:00::,die#v#2,100
d347.s017,i believe therefore that we are without exception sinners by nature alienated from god and that jesus christ the son of god came to earth the representative head of a new race to die upon the cross and pay the penalty of the sin of the world and that he who thus receives christ as his personal saviour is born again &apos;&apos; spiritually with new privileges appetites and affections destined to live and grow in his likeness forever,33,semcor.d347.s017.t004,die,VERB,die%2:30:00::,die#v#2,100
d347.s068,is putting a rocket in orbit half so significant as the good news that god put his son jesus christ on earth to live and die to save our hell-bound souls,25,semcor.d347.s068.t004,die,VERB,die%2:30:00::,die#v#2,100
d006.s089,a pennsylvania soldier wrote that they were the hardest looking set of men that ever i saw they looked as if they had been fed on vinegar and shavings &apos;&apos;,10,semcor.d006.s089.t006,set,NOUN,set%1:14:01::,set#n#1,200
d006.s091,in a similar vein but writing from the opposite side thomas taylor a private in the 6 th alabama volunteers in a letter to his wife stated you know that my heart is with you but i never could have been satisfied to have staid at home when my country is invaded by a thievin foe by a set of cowardly skunks whose motto is booty,55,semcor.d006.s091.t024,set,NOUN,set%1:14:01::,set#n#1,200
d015.s076,a set of tables containing spectral intensities for 39000 lines of 70 elements as observed in a copper matrix in a d-c arc was completed and published,1,semcor.d015.s076.t000,set,NOUN,set%1:14:00::,set#n#1,200
d020.s076,a. e. sharp in vowel-length and syllabicity in kikuyu examines one set of related orthographic questions and its phonologic background in detail,9,semcor.d020.s076.t003,set,NOUN,set%1:14:00::,set#n#1,200
d022.s038,he went down to mills and bradley &apos;s hardware store and bought a full set of carpenter &apos;s tools including a rotary power saw and several other pieces of power machinery that mr. mills said were essential for babbiting and doweling whatever they were,11,semcor.d022.s038.t006,set,NOUN,set%1:14:00::,set#n#1,200
d055.s087,for example the inflected forms of a word can be represented insofar as regular inflection allows by a stem and a set of endings to be attached,20,semcor.d055.s087.t009,set,NOUN,set%1:14:00::,set#n#1,200
d055.s088,indeed the set of endings can be replaced by the name of a set of endings,2,semcor.d055.s088.t001,set,NOUN,set%1:14:00::,set#n#1,200
d055.s088,indeed the set of endings can be replaced by the name of a set of endings,13,semcor.d055.s088.t005,set,NOUN,set%1:14:00::,set#n#1,200
d063.s079,what does the camping couple do to this set of figures,8,semcor.d063.s079.t003,set,NOUN,set%1:14:02::,set#n#1,200
d089.s090,the first substantially complete stereo giselle and the only one of its scope since feyer &apos;s four-sided lp edition of 1958 for angel this set is i&apos;m afraid likely to provide more horrid fascination than enjoyment,24,semcor.d089.s090.t011,set,NOUN,set%1:14:00::,set#n#1,200
d096.s009,offer her a cup of tea and she would say why these cups look just like a set i gave to the salvation army last year &apos;&apos;,17,semcor.d096.s009.t007,set,NOUN,set%1:14:00::,set#n#1,200
