sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type,hom_id,bert_sent
d089.s090,the first substantially complete stereo giselle and the only one of its scope since feyer &apos;s four-sided lp edition of 1958 for angel this set is i&apos;m afraid likely to provide more horrid fascination than enjoyment,24,semcor.d089.s090.t011,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,feyer &apos;s four-sided lp edition of 1958 for angel this set is i&apos;m afraid likely to provide more horrid fascination
d096.s009,offer her a cup of tea and she would say why these cups look just like a set i gave to the salvation army last year &apos;&apos;,17,semcor.d096.s009.t007,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,she would say why these cups look just like a set i gave to the salvation army last year &apos;&apos;
d106.s003,this theorem is similar to the theorem of kakutani that there exists a circumscribing cube around any closed bounded convex set in **f,20,semcor.d106.s003.t011,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,there exists a circumscribing cube around any closed bounded convex set in **f
d106.s019,the set of intersections of **f the rotated curve with the original curve c consists of just the set of forward corner points on c corresponding to the vertex at **f plus the vertex itself,1,semcor.d106.s019.t000,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,the set of intersections of **f the rotated curve with the
d106.s019,the set of intersections of **f the rotated curve with the original curve c consists of just the set of forward corner points on c corresponding to the vertex at **f plus the vertex itself,18,semcor.d106.s019.t007,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,curve with the original curve c consists of just the set of forward corner points on c corresponding to the
d106.s021,with each vertex we associate certain numerical values namely the set of positive differences in the parameter t between the vertex and its corresponding forward corner points,10,semcor.d106.s021.t007,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,with each vertex we associate certain numerical values namely the set of positive differences in the parameter t between the
d106.s026,the graph as a set may have a finite number of components,4,semcor.d106.s026.t001,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,the graph as a set may have a finite number of components
d106.s039,in the c-plane we construct a set of rectangular cartesian coordinates u v with the origin at q and such that both c and **f have finite slope at q,6,semcor.d106.s039.t001,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,in the c-plane we construct a set of rectangular cartesian coordinates u v with the origin
d106.s050,we turn now to the set of tangent points on the graph,5,semcor.d106.s050.t002,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,we turn now to the set of tangent points on the graph
d106.s051,this set must consist of isolated points and closed intervals,1,semcor.d106.s051.t000,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,this set must consist of isolated points and closed intervals
d106.s052,the fact that there can not be any limit points of the set except in closed intervals follows from the argument used in lemma 1 namely that near any tangent point in the c-plane the curves c and **f are analytic and therefore the difference between them must be a monotone function in some neighborhood on either side of the tangent point,12,semcor.d106.s052.t003,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,that there can not be any limit points of the set except in closed intervals follows from the argument used
d106.s088,we first define a function b t as follows given the set of squares such that each has three corners on c and vertex at t b t is the corresponding set of positive parametric differences between t and the backward corner points,10,semcor.d106.s088.t005,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,we first define a function b t as follows given the set of squares such that each has three corners
d106.s088,we first define a function b t as follows given the set of squares such that each has three corners on c and vertex at t b t is the corresponding set of positive parametric differences between t and the backward corner points,30,semcor.d106.s088.t013,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,on c and vertex at t b t is the corresponding set of positive parametric differences between t and the
d112.s035,that much of what he calls folklore is the result of beliefs carefully sown among the people with the conscious aim of producing a desired mass emotional reaction to a particular situation or set of situations is irrelevant,33,semcor.d112.s035.t016,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,a desired mass emotional reaction to a particular situation or set of situations is irrelevant
d131.s001,the binomial probability distribution may describe the variation that occurs from one set of trials of such a binomial experiment to another,12,semcor.d131.s001.t006,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,probability distribution may describe the variation that occurs from one set of trials of such a binomial experiment to another
d131.s087,when each number of successes x is paired with its probability of occurrence f the set of pairs f is a probability function called a binomial distribution,15,semcor.d131.s087.t006,set,NOUN,set%1:14:02::,set#n#1,200,set#n#1#200,x is paired with its probability of occurrence f the set of pairs f is a probability function called a
d131.s089,the set of all binomial distributions is called the family of binomial distributions but in general discussions this expression is often shortened to the binomial distribution &apos;&apos; or even the binomial &apos;&apos; when the context is clear,1,semcor.d131.s089.t000,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,the set of all binomial distributions is called the family of
d141.s079,good-by winston &apos;&apos; mr. jack said giving a final set to his hat,8,semcor.d141.s079.t005,set,NOUN,set%1:04:01::,set#n#1,200,set#n#1#200,good-by winston &apos;&apos; mr. jack said giving a final set to his hat
d152.s012,when we look at countries like iran iraq pakistan and burma where substantial progress has been made in creating a minimum supply of modern men and of social overhead capital and where institutions of centralized government exist we find a second category of countries with a different set of problems and hence different priorities for policy,45,semcor.d152.s012.t025,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,government exist we find a second category of countries with a different set of problems and hence different priorities for
d165.s015,let us take a set of circumstances in which i happen to be interested on the legislative side and in which i think every one of us might naturally make such a statement,4,semcor.d165.s015.t001,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,let us take a set of circumstances in which i happen to be interested
d166.s083,but alas the authenticity seems to stop at the set &apos;s edge,9,semcor.d166.s083.t003,set,NOUN,set%1:06:00::,set#n#1,200,set#n#1#200,but alas the authenticity seems to stop at the set &apos;s edge
d177.s076,mark held the wheel loosely but his fingers curved around it in a purposeful way and the deliberate set of his body spoke plainly of the figure he &apos;d make in the years to come,18,semcor.d177.s076.t009,set,NOUN,set%1:09:01::,set#n#1,200,set#n#1#200,curved around it in a purposeful way and the deliberate set of his body spoke plainly of the figure he
d182.s077,thanks to spoken arts records history buffs may hear lincoln &apos;s most memorable speeches and letters &apos;&apos; in a two disc set interpreted by lincoln authority and lecturer roy p. basler,21,semcor.d182.s077.t011,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,most memorable speeches and letters &apos;&apos; in a two disc set interpreted by lincoln authority and lecturer roy p. basler
d182.s078,as a contemporary bonus the set includes carl sandburg &apos;s address at a joint session of congress delivered on lincoln &apos;s birthday two years ago,5,semcor.d182.s078.t002,set,NOUN,set%1:14:00::,set#n#1,200,set#n#1#200,as a contemporary bonus the set includes carl sandburg &apos;s address at a joint session
d007.s061,to find out we traveled throughout that part of laos still nominally controlled in the daytime at least by the royal lao army from attopeu the city of buffalo dung in the southeast to muong sing the city of lions in the northwest close to communist china map page 250,38,semcor.d007.s061.t019,close,ADV,close%4:02:01::,close#a#4,100,close#a#4#100,buffalo dung in the southeast to muong sing the city of lions in the northwest close to communist china map
d011.s051,all the doors were open at this hour except one and it was toward this that stevens made his way with russ close at his shoulder,22,semcor.d011.s051.t008,close,ADV,close%4:02:01::,close#a#4,100,close#a#4#100,was toward this that stevens made his way with russ close at his shoulder
d011.s133,setting a course straight for the house he was covering ground fast when an angry bee buzzed past close to his face,18,semcor.d011.s133.t011,close,ADV,close%4:02:01::,close#a#4,100,close#a#4#100,was covering ground fast when an angry bee buzzed past close to his face
d011.s152,another snarled close overhead,2,semcor.d011.s152.t001,close,ADV,close%4:02:01::,close#a#4,100,close#a#4#100,another snarled close overhead
d025.s129,from behind he had put his arms on her shoulders turned her around and pressed her to him so close she could n&apos;t breathe,19,semcor.d025.s129.t007,close,ADV,close%4:02:02::,close#a#4,100,close#a#4#100,shoulders turned her around and pressed her to him so close she could n&apos;t breathe
