sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d209.s006,i asked the same questions inside the launch-control rooms of an atlas missile base in wyoming where officers who wear sidearms are manning the commit buttons &apos;&apos; that could start a war accidentally or by design and in the command centers where other pistol-packing men could give orders to push such buttons,19,semcor.d209.s006.t001,wear,VERB,wear%2:29:04::,wear#v#2,100
d216.s111,those elegant at home &apos;&apos; cards she sent out now she could wear her pretty clothes again and had the house all trimmed up had n&apos;t brought many callers in two whole months,11,semcor.d216.s111.t001,wear,VERB,wear%2:29:00::,wear#v#2,100
d226.s016,it was foolish and snobbish to wear clothing when none of these nice people did,6,semcor.d226.s016.t001,wear,VERB,wear%2:29:00::,wear#v#2,100
d248.s065,susie may wear this only at night or for a few hours during the day,2,semcor.d248.s065.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d263.s043,you cannot wear the banner of god and at the same time harbor envy jealousy and grudges in your heart,2,semcor.d263.s043.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d264.s098,guests will wear costumes typical of the chisholm trail days,2,semcor.d264.s098.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d267.s075,but he and all of china wear the scars of american indecisiveness and he knows what an uncertain ally we are,6,semcor.d267.s075.t000,wear,VERB,wear%2:29:04::,wear#v#2,100
d277.s087,nobody &apos;s mentioned it but when ol &apos; casey stengel takes over as boss of the new york mets he &apos;ll be the only baseballight ever to wear the uniform of all new york area clubs past and present,26,semcor.d277.s087.t003,wear,VERB,wear%2:29:00::,wear#v#2,100
d309.s078,with a foreign car you must wear a cap it has a leather band in the back,6,semcor.d309.s078.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d309.s079,you must also wear a car coat,3,semcor.d309.s079.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d335.s064,the male dancers sometimes wear kilts and their performance in them is spirited and stimulating,4,semcor.d335.s064.t000,wear,VERB,wear%2:29:00::,wear#v#2,100
d008.s057,it would n&apos;t would n&apos;t seem fair somehow &apos;&apos;,6,semcor.d008.s057.t001,fair,ADJ,fair%3:00:03::,fair#a#3,100
d008.s179,how &apos;s it strike you foul or fair &apos;&apos;,7,semcor.d008.s179.t002,fair,ADJ,fair%3:00:03::,fair#a#3,100
d009.s087,while there are now allegations of the withholding of favorable evidence developed at the hearing &apos;&apos; and a denial of a full and fair hearing &apos;&apos; no such claim was made by petitioner at any stage of the administrative process,23,semcor.d009.s087.t008,fair,ADJ,fair%3:00:03::,fair#a#3,100
d048.s050,the measure for federal income tax purposes of the dividend to individual stockholders would be the fair market value of the shares at the time of each annual distribution,15,semcor.d048.s050.t007,fair,ADJ,fair%3:00:03::,fair#a#3,100
d048.s051,in the case of taxpaying corporate stockholders the measure would be the lesser of the fair market value of the shares or du pont &apos;s tax basis for them which is approximately 2.09 per share,15,semcor.d048.s051.t006,fair,ADJ,fair%3:00:03::,fair#a#3,100
d102.s021,in 1864 newman professedly had to write his apologia with his keenest feelings in order to be believed and to command a fair hearing from english readers,22,semcor.d102.s021.t008,fair,ADJ,fair%3:00:03::,fair#a#3,100
d132.s057,it is probably fair to say that the idea of death is more profound in irenaeus than the idea of sin is,3,semcor.d132.s057.t002,fair,ADJ,fair%3:00:03::,fair#a#3,100
d148.s069,it is only fair to demand that teachers of courses in english history psychology and so on be as well informed in matters of art especially interior design as are the art teachers educated in the academic subjects,3,semcor.d148.s069.t002,fair,ADJ,fair%3:00:03::,fair#a#3,100
d008.s070,the water in thor &apos;s big swimming pool had been covered with a blanket of thick foamy soapsuds fashioned of course from zing joyce had dived from the board into the pool then swirled and cavorted in her luxurious bath &apos;&apos; while cameras rolled,29,semcor.d008.s070.t013,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s071,the finished and drastically cut product would begin with a hazy longshot of joyce entering the suds then bursting above the pool &apos;s surface clad in layers of lavender lather and i had a hunch this item was going to sell tons and tons of soap even to clean men and boys,21,semcor.d008.s071.t012,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s074,everybody left and i stayed in the pool then lou came back alone and leaped into the pool too,7,semcor.d008.s074.t002,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s074,everybody left and i stayed in the pool then lou came back alone and leaped into the pool too,17,semcor.d008.s074.t007,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s080,did leap into the pool and did n&apos;t have anything on,4,semcor.d008.s080.t001,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s089,i swam like mad got out of the pool grabbed my robe and ran to the car,6,semcor.d008.s089.t003,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s092,while several yards from it still concealed by the shrubbery she &apos;d seen two men on her left at the pool &apos;s edge,20,semcor.d008.s092.t009,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s158,two uniformed officers a couple of plain-clothesmen i knew and two other men stood on a gray cement area next to the pool on my left,20,semcor.d008.s158.t013,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s159,at the pool &apos;s far end was the little cabana joyce had mentioned and on the water &apos;s surface floated scattered lavender patches of limp looking lather,2,semcor.d008.s159.t000,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s186,according to rose he arrived here a couple minutes before nine and spotted thor in the water got a hooked pole from the pool equipment locker and started hauling him out,23,semcor.d008.s186.t012,pool,NOUN,pool%1:06:00::,pool#n#1,100
d010.s032,churches can be strengthened through this process of co-optation so long as the environs of the church provide a sufficient pool of people who can fit the pattern of economic integration once the pool of recruits diminishes the congregation is helpless friendly contacts no longer keep it going,20,semcor.d010.s032.t008,pool,NOUN,pool%1:14:01::,pool#n#1,100
d010.s032,churches can be strengthened through this process of co-optation so long as the environs of the church provide a sufficient pool of people who can fit the pattern of economic integration once the pool of recruits diminishes the congregation is helpless friendly contacts no longer keep it going,33,semcor.d010.s032.t015,pool,NOUN,pool%1:14:01::,pool#n#1,100
d092.s046,to qualify for either type of loan an applicant must be a small business or approved small business pool &apos;&apos; and must meet certain credit requirements,18,semcor.d092.s046.t010,pool,NOUN,pool%1:14:00::,pool#n#1,100
d108.s193,i did n&apos;t want to touch him and i hoped ma would do it but she kept looking at the kid &apos;s clothes piled on the floor and the pool of water by them and did n&apos;t make any move to,29,semcor.d108.s193.t010,pool,NOUN,pool%1:17:01::,pool#n#1,100
d115.s029,it is assumed that the iodine released from the iodotyrosines remains in the iodide pool of the thyroid where it is oxidised and re-incorporated into thyroglobulin,14,semcor.d115.s029.t006,pool,NOUN,pool%1:21:00::,pool#n#1,100
d134.s047,we tumbled to a stop in deacon gordon &apos;s cow hole a low-lying bit of pasture with a muddy pool of water in its middle,18,semcor.d134.s047.t009,pool,NOUN,pool%1:17:00::,pool#n#1,100
d162.s046,they picnicked by the pool then lay back on the grass and looked at stars,4,semcor.d162.s046.t001,pool,NOUN,pool%1:06:00::,pool#n#1,100
d008.s070,the water in thor &apos;s big swimming pool had been covered with a blanket of thick foamy soapsuds fashioned of course from zing joyce had dived from the board into the pool then swirled and cavorted in her luxurious bath &apos;&apos; while cameras rolled,37,semcor.d008.s070.t018,bath,NOUN,bath%1:06:00::,bath#n#1,100
d015.s040,the reproducibilities of helium vapor-pressure thermometers have been investigated in conjunction with a constant temperature &apos;&apos; liquid helium bath from 4.2 to 1.8 f,18,semcor.d015.s040.t010,bath,NOUN,bath%1:06:02::,bath#n#1,100
d015.s042,the gradient was about one half of a millidegree at 4.2 f but increased to several millidegrees for bath temperatures slightly greater than the l point,17,semcor.d015.s042.t008,bath,NOUN,bath%1:06:02::,bath#n#1,100
d081.s076,the transducer is coupled to the body through a water bath not shown,10,semcor.d081.s076.t004,bath,NOUN,bath%1:06:02::,bath#n#1,100
d123.s036,the round cells were reproducibly positioned in the light beam which entered the thermostated mineral oil bath through a window,14,semcor.d123.s036.t007,bath,NOUN,bath%1:06:02::,bath#n#1,100
d182.s050,an ordinary hot bath or shower will do the same,3,semcor.d182.s050.t002,bath,NOUN,bath%1:04:00::,bath#n#1,100
d008.s171,they were supposed to meet thor at nine p. m. for a conference concerning the ad campaign for their soap a new angle based on this sx-21 stuff &apos;&apos;,4,semcor.d008.s171.t001,meet,VERB,meet%2:41:01::,meet#v#2,100
d012.s022,for the occasion on which everyone already knows everyone else and the host wishes them to meet one or a few honored newcomers then the open house &apos;&apos; system is advantageous because the honored guests are fixed connective points and the drifting guests make and break connections at the door,16,semcor.d012.s022.t005,meet,VERB,meet%2:41:03::,meet#v#2,100
d012.s057,the connective system or network is tailored to meet the requirements of the objective and it is therefore not surprising that a military body acting as a single coordinated unit has a different communication network than a factory a college or a rural village,8,semcor.d012.s057.t004,meet,VERB,meet%2:34:00::,meet#v#2,100
d013.s016,that however may also bring the police if the thinking does not meet with social approval,12,semcor.d013.s016.t006,meet,VERB,meet%2:42:00::,meet#v#2,100
d019.s141,and sam thanked her and hoped he might meet her nephew back home and asked her if she had any further news of the pope,8,semcor.d019.s141.t003,meet,VERB,meet%2:38:01::,meet#v#2,100
d019.s160,devout orthodox and plain like a family she might meet in brooklyn or malta or ireland,9,semcor.d019.s160.t003,meet,VERB,meet%2:38:01::,meet#v#2,100
d024.s001,in view of the increasing shortage of usable surface and ground water in many parts of the nation and the importance of finding new sources of supply to meet its present and future water needs it is the policy of the congress to provide for the development of practicable low-cost means for the large-scale production of water of a quality suitable for municipal industrial agricultural and other beneficial consumptive uses from saline water and for studies and research related thereto,27,semcor.d024.s001.t012,meet,VERB,meet%2:34:00::,meet#v#2,100
d025.s032,remember to tell that to the next corpse you meet &apos;&apos;,9,semcor.d025.s032.t004,meet,VERB,meet%2:38:01::,meet#v#2,100
d028.s001,his letter had suggested we meet at my hotel at noon on sunday and i came into the lobby as the clock struck twelve,5,semcor.d028.s001.t002,meet,VERB,meet%2:41:01::,meet#v#2,100
